,inning,top_bot,home_team,away_team,pitch_number,ab_pitch_number,pitcher_name,pitcher_id,p_throw,order,batter_pos,batter_name,batter_id,stand,velocity,pitch name,pitch_name,pitch_type,balls,strikes,out_count,post_out_count,result,events,description,type,des,left,top,plate_x,plate_z,runner_id,post_runner_id,on_1b,on_2b,on_3b,bat_team,fld_team,away_score,home_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,fld_2,fld_3,fld_4,fld_5,fld_6,fld_7,fld_8,fld_9,umpire,umpire_1b,umpire_2b,umpire_3b,game_date,start_time,stadium,attendance,game_time_length,game_type,game_id,hit_direction,hit_distance,hit_angle,Zone,detailed_zone,runs_scored,away_runs_scored,home_runs_scored,event_out,fld_league,bat_league,home_league,away_league,swing,contact,IFH,FB,GB,LD,IFFB,OFFB,Pull,Center,Opposite,Left,Right,SL,SF,FA,FT,CT,CH,CB,SI,SP,XX,pitch_group
181,8,Top,日本ハム,楽天,91.0,2.0,金村 尚真,2107859,右,7.0,二,小深田 大翔,1900112.0,左,140.0,スプリット,Split-Finger,FS,1,0,1,2,ボール,,ball,B,ストレート,69.0,38.0,69.0,38.0,0,0,,,,楽天,日本ハム,1,2,1,2,1,2,1,2,田宮 裕涼,マルティネス,石井 一成,郡司 裕也,奈良間 大己,水谷 瞬,松本 剛,万波 中正,秋村,本田,山口,長川,2024-07-17,18:00:00,エスコンF,24337,2時間51分,パ・リーグ,2021020516,,,,Out,14.0,0,0,0,1,パ・リーグ,パ・リーグ,パ・リーグ,パ・リーグ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Offspeed
182,8,Top,日本ハム,楽天,92.0,3.0,金村 尚真,2107859,右,7.0,二,小深田 大翔,1900112.0,左,145.0,ストレート,Four-Seam Fastball,FF,2,0,1,2,見逃し,,called_strike,S,ストレート,69.0,102.0,69.0,102.0,0,0,,,,楽天,日本ハム,1,2,1,2,1,2,1,2,田宮 裕涼,マルティネス,石井 一成,郡司 裕也,奈良間 大己,水谷 瞬,松本 剛,万波 中正,秋村,本田,山口,長川,2024-07-17,18:00:00,エスコンF,24337,2時間51分,パ・リーグ,2021020516,,,,In,5.0,0,0,0,1,パ・リーグ,パ・リーグ,パ・リーグ,パ・リーグ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Fastball
183,8,Top,日本ハム,楽天,93.0,4.0,金村 尚真,2107859,右,7.0,二,小深田 大翔,1900112.0,左,,ストレート,Four-Seam Fastball,FF,2,1,1,2,遊ゴロ,ground_out,hit_into_play,X,ストレート,113.0,112.0,113.0,112.0,0,0,,,,楽天,日本ハム,1,2,1,2,1,2,1,2,田宮 裕涼,マルティネス,石井 一成,郡司 裕也,奈良間 大己,水谷 瞬,松本 剛,万波 中正,秋村,本田,山口,長川,2024-07-17,18:00:00,エスコンF,24337,2時間51分,パ・リーグ,2021020516,J,4.0,GO,In,6.0,0,0,0,1,パ・リーグ,パ・リーグ,パ・リーグ,パ・リーグ,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Fastball
184,8,Top,日本ハム,楽天,94.0,1.0,金村 尚真,2107859,右,8.0,遊,村林 一輝,1600007.0,右,138.0,カットボール,Cutter,FC,0,0,2,3,見逃し,,called_strike,S,スプリット、ランニングスロー（奈良間）,40.0,71.0,40.0,71.0,0,0,,,,楽天,日本ハム,1,2,1,2,1,2,1,2,田宮 裕涼,マルティネス,石井 一成,郡司 裕也,奈良間 大己,水谷 瞬,松本 剛,万波 中正,秋村,本田,山口,長川,2024-07-17,18:00:00,エスコンF,24337,2時間51分,パ・リーグ,2021020516,,,,In,1.0,0,0,0,1,パ・リーグ,パ・リーグ,パ・リーグ,パ・リーグ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Fastball
185,8,Top,日本ハム,楽天,95.0,2.0,金村 尚真,2107859,右,8.0,遊,村林 一輝,1600007.0,右,139.0,スプリット,Split-Finger,FS,0,1,2,3,ボール  [ワンバウンド],,ball,B,スプリット、ランニングスロー（奈良間）,37.0,39.0,37.0,39.0,0,0,,,,楽天,日本ハム,1,2,1,2,1,2,1,2,田宮 裕涼,マルティネス,石井 一成,郡司 裕也,奈良間 大己,水谷 瞬,松本 剛,万波 中正,秋村,本田,山口,長川,2024-07-17,18:00:00,エスコンF,24337,2時間51分,パ・リーグ,2021020516,,,,Out,13.0,0,0,0,1,パ・リーグ,パ・リーグ,パ・リーグ,パ・リーグ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Offspeed
186,8,Top,日本ハム,楽天,96.0,3.0,金村 尚真,2107859,右,8.0,遊,村林 一輝,1600007.0,右,133.0,カットボール,Cutter,FC,1,1,2,3,空振り,,swing_strike,S,スプリット、ランニングスロー（奈良間）,82.0,96.0,82.0,96.0,0,0,,,,楽天,日本ハム,1,2,1,2,1,2,1,2,田宮 裕涼,マルティネス,石井 一成,郡司 裕也,奈良間 大己,水谷 瞬,松本 剛,万波 中正,秋村,本田,山口,長川,2024-07-17,18:00:00,エスコンF,24337,2時間51分,パ・リーグ,2021020516,,,,In,5.0,0,0,0,1,パ・リーグ,パ・リーグ,パ・リーグ,パ・リーグ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Fastball
187,8,Top,日本ハム,楽天,97.0,4.0,金村 尚真,2107859,右,8.0,遊,村林 一輝,1600007.0,右,,スプリット,Split-Finger,FS,1,2,2,3,遊ゴロ,ground_out,hit_into_play,X,スプリット、ランニングスロー（奈良間）,69.0,72.0,69.0,72.0,0,0,,,,楽天,日本ハム,1,2,1,2,1,2,1,2,田宮 裕涼,マルティネス,石井 一成,郡司 裕也,奈良間 大己,水谷 瞬,松本 剛,万波 中正,秋村,本田,山口,長川,2024-07-17,18:00:00,エスコンF,24337,2時間51分,パ・リーグ,2021020516,L,4.0,GO,In,2.0,0,0,0,1,パ・リーグ,パ・リーグ,パ・リーグ,パ・リーグ,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Offspeed
188,8,Bot,日本ハム,楽天,91.0,1.0,古謝 樹,2110316,左,1.0,左,水谷 瞬,1800110.0,右,130.0,スライダー,Slider,SL,0,0,0,0,ファウル,,foul,S,135km/h スライダー、ワンバウンド、ランナー1塁,96.0,86.0,96.0,86.0,0,100,,,,日本ハム,楽天,1,2,2,1,1,2,2,1,太田 光,フランコ,小深田 大翔,鈴木 大地,村林 一輝,中島 大輔,辰己 涼介,小郷 裕哉,秋村,本田,山口,長川,2024-07-17,18:00:00,エスコンF,24337,2時間51分,パ・リーグ,2021020516,,,,In,3.0,0,0,0,0,パ・リーグ,パ・リーグ,パ・リーグ,パ・リーグ,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Breaking
189,8,Bot,日本ハム,楽天,92.0,2.0,古謝 樹,2110316,左,1.0,左,水谷 瞬,1800110.0,右,145.0,ストレート,Four-Seam Fastball,FF,0,1,0,0,ボール,,ball,B,135km/h スライダー、ワンバウンド、ランナー1塁,82.0,179.0,82.0,179.0,0,100,,,,日本ハム,楽天,1,2,2,1,1,2,2,1,太田 光,フランコ,小深田 大翔,鈴木 大地,村林 一輝,中島 大輔,辰己 涼介,小郷 裕哉,秋村,本田,山口,長川,2024-07-17,18:00:00,エスコンF,24337,2時間51分,パ・リーグ,2021020516,,,,Out,12.0,0,0,0,0,パ・リーグ,パ・リーグ,パ・リーグ,パ・リーグ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Fastball
190,8,Bot,日本ハム,楽天,93.0,3.0,古謝 樹,2110316,左,1.0,左,水谷 瞬,1800110.0,右,131.0,スライダー,Slider,SL,1,1,0,0,空振り,,swing_strike,S,135km/h スライダー、ワンバウンド、ランナー1塁,119.0,36.0,119.0,36.0,0,100,,,,日本ハム,楽天,1,2,2,1,1,2,2,1,太田 光,フランコ,小深田 大翔,鈴木 大地,村林 一輝,中島 大輔,辰己 涼介,小郷 裕哉,秋村,本田,山口,長川,2024-07-17,18:00:00,エスコンF,24337,2時間51分,パ・リーグ,2021020516,,,,Out,14.0,0,0,0,0,パ・リーグ,パ・リーグ,パ・リーグ,パ・リーグ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Breaking
